GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
CTSS_PNOC,CLEC10A_FCRLA,H2AFY_TNFRSF1B,IL1B_S100A12
C9orf142_CCL5,DYNLL1_F13A1,TYMP_UBB,IL32_PTPRCAP
CYBA_HINT1,BLNK_CD72,IGSF6_S100A6,MS4A1_ZAP70
COTL1_GZMB,COTL1_MMD,ACRBP_PTCRA,CTSW_TCL1A
NPC2_PYCARD,GNG11_MZB1,CDA_CTSS,CST3_HLA-DPB1
IL1B_TSC22D1,FGL2_GNG11,SPON2_TCL1A,CLEC10A_FCGRT
GZMH_IFITM3,FCRL6_PTPRCAP,FCER1G_PTPRCAP,CD2_GP1BA
CDA_LAMTOR1,GNLY_TTC38,C5orf56_HAVCR2,MPP1_PTPRCAP
CST3_LYAR,PTGDR_SPON2,GYG1_SMCO4,CD9_LY6G6F
FCGR3A_SMIM14,ABI3_EFHD2,HLA-DRB1_MAFB,ADAM28_ARPC5L
C5orf56_MAL,FGFBP2_SPARC,C2orf88_PTGS1,CLEC10A_TSC22D1
GPR56_NPC2,ITGA2B_PTPRCAP,H2AFY_HLA-DQB1,MARCH2_RGS18
FCN1_TNFRSF1B,ITGA2B_RGS18,GP9_S100A12,NRGN_SPARC
GPX1_HLA-DQA1,CMTM5_MS4A6A,CYBA_NRGN,CD2_FCRLA
FCGRT_HLA-DMB,C2orf88_C9orf142,HIST1H2AC_PLEKHF1,FCGRT_TREML1
S100A11_S100A8,GZMB_PDIA3,MAP3K7CL_VAMP8,AC147651.3_PLA2G12A
DYNLL1_PYCARD,ITGA2B_S100A11,CCL3_PLD4,SAMD3_ZAP70
ITGA2B_LINC00926,CD19_CTSW,C9orf142_KLRG1,KIAA0125_MS4A1
FCRL6_HLA-DOB,FERMT3_PTGDR,SRGN_ZAP70,MS4A6A_S100A6
FOLR3_PLA2G12A,APOBEC3A_LTB,CCL4_IFITM3,CMTM5_RGS18
EFHD2_TTC38,PLEKHF1_XCL2,APOBEC3A_C5AR1,PHACTR1_TSC22D1
AP001189.4_HIST1H2AC,FCRL6_GP1BA,GPR56_IGFBP7,CCL4_TMEM40
CDA_MAFB,CA2_EFHD2,HIST1H2AC_IL1B,RGS18_TUBB1
CD9_GPR56,GP1BA_LGALS2,FCER1A_TYMP,CD9_PKIG
HLA-DPA1_TNFRSF1B,IL1B_RGS18,NCOA4_TPM4,GNLY_MYL9
FCN1_MMD,ID2_MS4A6A,HLA-DMA_LITAF,CD79B_GP9
CD72_GNLY,C9orf142_PYCARD,CCL3_TNFSF13B,IRF8_PYCARD
NCF2_TPM1,FERMT3_PARVB,HLA-DOB_XCL2,BLVRA_HLA-DQA1
LGALS2_SRGN,GNLY_TMEM40,SMIM14_TYROBP,GZMB_KIAA0125
CD72_GZMA,FPR1_TPM4,ACRBP_FOLR3,GSTP1_VAMP8
ABI3_SWAP70,CLIC3_LINC00926,KLRB1_LST1,KLRC1_NKG7
ARPC5L_CCL4,FCGR3A_RAMP1,AC147651.3_CD19,HLA-DMB_KLRC1
IRF8_PRR5,ODC1_TREML1,DYNLL1_IGSF6,DYNLL1_PDIA3
FCGR3A_ZAP70,PYCARD_S100A11,PGRMC1_S100A6,LGALS1_S100A12
GNLY_MAL,COTL1_H2AFY,BLVRA_SAMD3,MFSD1_SMIM14
CCL4_LYAR,CD2_KIAA0125,CMTM5_HLA-DPB1,CD160_SRGN
C5orf56_FGFBP2,C5orf56_CA2,ARPC5L_FCER1G,BLVRA_IFI30
CA2_PF4,ITGA2B_TREML1,LDLRAP1_LGALS2,CCL4_GNLY
FCRL6_S100A6,MAP3K7CL_SNX29P2,CA2_S100A6,ENHO_S100A8
CCL4_CD160,TIGIT_TNFSF13B,H2AFY_VAMP8,IL1B_MZB1
CLDN5_PARVB,IFITM3_SPIB,HLA-DMA_PTPRCAP,GPX1_HLA-DQB1
ENHO_FCER1A,BLVRA_GNG11,C1orf162_IFI30,FCGRT_PPBP
CMTM5_IL32,HLA-DMB_NCF2,CCL5_KLRB1,CD79A_GZMB
C1orf162_FPR1,FCER1A_SPON2,HIST1H2AC_PLD4,GRN_GSTP1
GNLY_SAT1,CCL5_LTB,HVCN1_PTPRCAP,CD79A_PPBP
IGSF6_RGS18,IGLL5_TPM4,CST3_FCRLA,COTL1_VAMP8
AP001189.4_MS4A1,C2orf88_CTSS,C5AR1_GSN,GP9_PNOC
IL32_PDIA3,SNX29P2_TREML1,APOBEC3G_LAT2,ALDH2_CD2
FCGR3A_PLD4,GNLY_PNOC,LAMTOR1_SMCO4,CD9_CMTM5
CST7_GPX1,CST7_PNOC,SMIM14_TYMP,HLA-DOB_KLRC1
HVCN1_IGSF6,CLEC10A_UBB,MZB1_NCR3,CD79A_LITAF
HVCN1_MAL,IGSF6_TNFRSF1B,PDIA3_PNOC,EAF2_MFSD1
GRN_HLA-DPB1,HAVCR2_HLA-DMB,LGALS2_LST1,CD79A_MARCH2
IL1B_TPM4,GZMH_LST1,IL1B_XCL1,CCL4_HAVCR2
CD247_LINC00926,PKIG_TREML1,HIST1H2AC_SPON2,LITAF_PTPRCAP
LAT2_PPBP,HLA-DMB_LGALS2,MFSD1_SERPINF1,HLA-DPA1_HLA-DQA1
CTSW_IFITM3,AQP3_LTB,C5orf56_UBB,ENHO_LGALS2
FERMT3_PRSS23,CLIC3_LST1,ALDH2_CTSW,LGALS3_SRGN
LDLRAP1_SDPR,IGLL5_PARVB,FCRLA_GSN,CD79B_CMTM5
NCF2_UBB,MAP3K7CL_SMIM14,AC147651.3_S100A12,JAKMIP1_PTPRCAP
GZMA_HOPX,ASGR1_IGSF6,DYNLL1_SPIB,AP001189.4_NCR3
GAS2L1_SNCA,IRF8_S100A6,H2AFY_KLRG1,LINC00926_NCR3
IGFBP7_PLD4,FGL2_GZMH,CD72_VAMP8,LGALS2_SRGN
CDA_PLD4,C1orf162_MAP3K7CL,PHACTR1_PPBP,CTSS_MAFB
MPP1_MS4A1,TALDO1_TIGIT,ACRBP_LINC00936,CCL4_GZMH
CTSW_TALDO1,MAL_PNOC,GPX1_NPC2,FCGRT_SRGN
CD9_PYCARD,FCGRT_MS4A1,C5orf56_PKIG,CD37_HLA-DMB
GSTP1_SMIM14,AP001189.4_C9orf142,FCER1G_S100A11,FGFBP2_LITAF
FCRLA_MFSD1,HLA-DPB1_IRF8,CD2_S100A8,HLA-DPB1_S100A12
GIMAP5_HLA-DQA1,HLA-DQB1_SMIM14,GNG11_HLA-DOB,AC147651.3_ENHO
FERMT3_RGS18,AIF1_FPR1,FCER1G_NCR3,GSTP1_HLA-DMB
CST3_TUBB1,AKR1C3_CD1C,CD2_CD79A,SRGN_TNFRSF1B
ACRBP_CTSW,GP1BA_S100A8,COTL1_FGL2,ENHO_NPC2
AKR1C3_S100A11,KIAA0125_MS4A1,HAVCR2_IL1B,PLD4_SRGN
LAT2_TTC38,CD9_FGL2,LGALS3_MPP1,HLA-DPB1_SRGN
IGFBP7_LGALS3,GZMH_PARVB,APOBEC3A_HLA-DPB1,LAT2_MFSD1
KLRC1_PLA2G12A,MS4A6A_NCF2,LYAR_NCF2,S100A12_TPM4
FCN1_HLA-DMB,CST3_TUBB1,HLA-DOB_IFI30,CLU_S100A8
ALDH2_CD247,PNOC_SPON2,GAS2L1_MS4A6A,NCR3_SPON2
HIST1H2AC_HLA-DRB1,CYBA_PLD4,EAF2_SEPT5,MAFB_PRR5
APOBEC3A_MS4A1,CYBA_HLA-DRB1,GP9_GPR56,NRGN_VAMP8
CYBA_NCF2,KLRB1_ODC1,GAS2L1_PTCRA,IRF8_S100A12
KLRG1_PLD4,GP1BA_TIGIT,FGL2_GNLY,FCER1G_MAFB
LGALS3_RGS18,APOBEC3G_PLBD1,C5AR1_GNLY,LGALS2_S100A12
C1orf162_HLA-DPB1,MMD_TIGIT,CD72_FGFBP2,CLU_GRN
C2orf88_GYG1,ACRBP_S100A12,IRF8_SPON2,PLEKHF1_S100A12
CLDN5_CYBA,GP9_TREML1,ARPC1B_PARVB,ENHO_MFSD1
EAF2_LAT2,RGS18_TNFSF13B,HOPX_LST1,ARPC5L_FGFBP2
CD19_GAS2L1,CD79A_GNLY,FGL2_LGALS2,GZMA_PTPRCAP
COTL1_TIGIT,CD1C_FCRL6,NCOA4_NCR3,CD2_PPBP
GSTP1_MS4A6A,CD79A_XCL2,HOPX_NPC2,MAL_MZB1
EFHD2_HLA-DPA1,CD247_IFITM3,COTL1_ENHO,BLVRA_PARVB
C5AR1_GZMH,FPR1_LST1,ARPC1B_CST3,GSN_LST1
CD37_GPX1,AIF1_RAMP1,BLVRA_GRN,GNLY_SAMD3
PNOC_TMEM40,BLNK_MAL,ABI3_PDIA3,ARHGAP24_GZMA
CDA_FERMT3,IFI30_MS4A1,PDIA3_S100A6,LAT2_PTGDR
CDA_S100A8,MS4A1_PLD4,CD160_GZMB,ARPC5L_CA2
FOLR3_PTPRCAP,HINT1_NCR3,CLEC1B_LST1,IFITM3_MZB1
AQP3_TPM4,PDIA3_TPM1,AIF1_GNLY,ARHGAP24_TCL1A
LAMTOR1_RGS18,IFITM3_SWAP70,PTCRA_TSC22D1,ACRBP_SEPT5
AIF1_ENHO,FCRL6_PLD4,AC147651.3_FGL2,IFITM3_SMCO4
FERMT3_HLA-DRB1,CTSW_NKG7,GIMAP5_NCR3,CD1C_IFITM3
HLA-DRB1_LAT2,KLRC1_MMD,GNG11_TCL1A,MARCH2_TIGIT
ID2_PLD4,FERMT3_MAP3K7CL,HOPX_SPON2,PTGS1_SERPINF1
ALDH2_TPM1,GP1BA_SEPT5,LGALS3_TYROBP,C1orf162_ENHO
FCGR2B_FCN1,CTSW_HOPX,CD19_SPON2,TCL1A_TSC22D1
GSN_KLRG1,C9orf142_CD1C,TALDO1_TYMP,IL32_TIGIT
LAT2_PDIA3,FPR1_ID2,IGLL5_PLEKHF1,C2orf88_IL1B
HINT1_PGRMC1,CYBA_NRGN,APOBEC3G_TPM4,IFI30_IFITM3
CD79A_LITAF,PLEKHF1_PNOC,C5orf56_NCOA4,CCL5_TIGIT
FCRL6_GP9,PHACTR1_PRF1,GSTP1_PARVB,TCL1A_TTC38
FCER1G_HLA-DPB1,CDA_SMIM14,CTSS_LINC00926,CD79B_TUBB1
IL1B_S100A6,CLU_MYL9,ENHO_MS4A6A,CD9_TCL1A
LDLRAP1_TSC22D1,CLDN5_IFITM3,CD79A_SAT1,PYCARD_S100A6
LINC00936_PARVB,PTPRCAP_XCL2,CEBPB_SNCA,GYG1_TUBB1
HVCN1_IL32,GPR56_NPC2,MARCH2_SNCA,AC147651.3_CMTM5
GSTP1_HINT1,CLEC10A_PF4,GNG11_PLA2G12A,GNG11_TMEM40
CTSS_EAF2,GZMH_IFITM3,GZMA_KLRG1,CST3_SPIB
BLVRA_NKG7,HVCN1_ODC1,AKR1C3_APOBEC3G,FCER1A_PTGS1
HAVCR2_RAMP1,LGALS2_ZAP70,CLEC10A_LGALS2,CD79A_SEPT5
AC147651.3_HLA-DQA1,HLA-DRB1_IFITM3,C2orf88_NPC2,CST7_KLRC1
PDIA3_PNOC,CD19_KLRG1,GYG1_XCL1,ARHGAP24_UBB
HINT1_LAMTOR1,ALDH2_GSN,FGFBP2_MAL,EFHD2_UBB
CD1C_SEPT5,C2orf88_GIMAP5,KIAA0125_MS4A6A,LITAF_XCL1
AIF1_LITAF,IFI30_LGALS3,CCL3_CTSS,IGFBP7_PLBD1
SNX29P2_SPON2,C2orf88_CLIC3,CDA_HLA-DQB1,ARHGAP24_CD19
CD1C_CLIC3,KIAA0125_KLRG1,GSTP1_SAMD3,FPR1_IGFBP7
CTSS_MAFB,IFI30_PLD4,CLIC3_PRSS23,KIAA0125_UBB
GNLY_TMEM40,APOBEC3G_EAF2,GRN_SPIB,AC147651.3_NRGN
C2orf88_PPBP,C5orf56_PTGDR,CCL5_GSTP1,COTL1_TNFRSF1B
CMTM5_PLA2G12A,SPON2_TREML1,BLNK_PHACTR1,FCGR2B_HLA-DPA1
GSTP1_PHACTR1,KIAA0125_MAL,HVCN1_LAMTOR1,CCL4_FPR1
CCL4_TALDO1,CD72_PNOC,JAKMIP1_LAMTOR1,ITGA2B_KLRC1
FCGR3A_HLA-DQA1,ITGA2B_PRSS23,LGALS3_S100A8,CLEC10A_EFHD2
EFHD2_LINC00936,CCL4_PARVB,KLRC1_RAMP1,CD79B_GZMA
HLA-DMB_HLA-DQB1,APOBEC3G_TYMP,HINT1_VAMP8,CD19_GZMH
MPP1_SNCA,GNG11_TPM4,CD19_LST1,GZMH_IGLL5
CYBA_GIMAP5,ARPC1B_F13A1,LAT2_SEPT5,KIAA0125_SEPT5
PYCARD_VAMP8,SDPR_SERPINF1,EFHD2_MAP3K7CL,CD19_CD79B
HINT1_LAT2,BLVRA_TYROBP,GRN_LINC00926,LYAR_TPM4
LINC00936_SMCO4,H2AFY_TCL1A,CCL5_PPBP,CCL4_CST7
CST3_TALDO1,GPX1_LY6G6F,ABI3_FCGR3A,MARCH2_PTGDR
HINT1_PDIA3,H2AFY_KLRB1,CDA_IFI30,CD19_CD9
AP001189.4_FCER1A,CD1C_P2RX5,CMTM5_IFITM3,FPR1_SMCO4
ADAM28_IL32,S100A6_SNCA,HVCN1_XCL2,CST7_UBB
PTCRA_SDPR,LAT2_UBB,BLVRA_LGALS1,COTL1_IL1B
APOBEC3A_TSC22D1,MAP3K7CL_PYCARD,HLA-DMA_VAMP8,KLRC1_TTC38
APOBEC3A_NCF2,ALDH2_SMIM14,GZMK_NPC2,PGRMC1_SPIB
HIST1H2AC_UBB,APOBEC3G_CD37,GNG11_PTGDR,ALDH2_FGL2
HLA-DRB1_TNFSF13B,FCRLA_MAP3K7CL,IRF8_MS4A6A,APOBEC3G_RAMP1
PGRMC1_SPIB,PARVB_PF4,CCL4_CD247,GYG1_MARCH2
FCRLA_KIAA0125,CCL5_CLEC1B,FCRLA_TTC38,ITGA2B_MARCH2
HLA-DRB1_KIAA0125,DYNLL1_MMD,AQP3_IFITM3,MS4A1_PRF1
GZMA_GZMH,AKR1C3_PRF1,ALDH2_CA2,APOBEC3G_CST7
FCER1G_TNFSF13B,LST1_TREML1,AC147651.3_CCL4,CLDN5_PARVB
FCRLA_PF4,MAP3K7CL_SPARC,LTB_SRGN,HLA-DPB1_MS4A6A
BLVRA_SWAP70,CCL5_GZMK,GP1BA_IL32,CA2_CMTM5
LGALS1_S100A12,FCRLA_PARVB,C5orf56_HLA-DQA1,GRN_MS4A6A
IRF8_MAFB,CDA_SDPR,FPR1_IGLL5,CD1C_CLEC1B
CA2_GYG1,C5orf56_CLEC10A,CLIC3_SDPR,CLEC1B_GP1BA
PLA2G12A_SPON2,ADAM28_TUBB1,NCR3_PLBD1,APOBEC3G_IRF8
CYBA_NRGN,CD79B_LYAR,GPR56_NCOA4,APOBEC3G_HLA-DOB
COTL1_S1PR5,SPARC_TNFRSF1B,FERMT3_SPIB,C1orf162_HLA-DQA1
CD72_FGFBP2,GNG11_MS4A6A,CD79B_GRN,CLDN5_NRGN
CEBPB_SRGN,FERMT3_XCL2,S100A11_SPON2,ALDH2_S100A8
CCL5_UBB,FCER1A_GNLY,KLRB1_PPBP,GZMB_RP11-367G6.3
HLA-DMB_NCF2,CD79B_KIAA0125,PF4_PLA2G12A,APOBEC3G_ITGA2B
ARPC5L_DYNLL1,ALDH2_PARVB,CYBA_LGALS2,APOBEC3G_RGS18
CD79A_PRF1,C2orf88_KLRC1,ALDH2_HAVCR2,MARCH2_RP11-367G6.3
C9orf142_PKIG,EAF2_TIGIT,IGLL5_SDPR,HAVCR2_HOPX
C5AR1_CLEC10A,CCL4_CLIC3,GNLY_TPM1,BLNK_CMTM5
FCRLA_PKIG,GZMA_PLEKHF1,EAF2_LDLRAP1,FGFBP2_SNCA
IFITM3_PRR5,NCOA4_TTC38,CD247_GNG11,HLA-DQA1_PLEKHF1
BLNK_TMEM40,GZMH_HLA-DMB,HLA-DQA1_KIAA0125,HVCN1_ID2
NPC2_TMEM40,CLU_RAMP1,CD2_PTGS1,HIST1H2AC_SPARC
HIST1H2AC_KLRB1,LAMTOR1_MMD,CD79B_F13A1,BLNK_PF4
ARPC1B_MAFB,MAP3K7CL_P2RX5,GRN_LGALS2,CA2_IL32
ARHGAP24_MFSD1,CDA_MFSD1,CD9_SRGN,CTSS_GIMAP7
CD9_S1PR5,AKR1C3_ARPC1B,C5orf56_MFSD1,CLDN5_LY6G6F
C5AR1_S100A12,CCL3_GPR56,TPM4_TYROBP,GNG11_GZMK
S1PR5_SPON2,ODC1_VAMP8,CD160_ZAP70,APOBEC3G_ID2
MYL9_UBB,NCOA4_PRF1,KLRB1_NCR3,C1orf162_TPM1
HLA-DMB_LTB,CD247_FCGR2B,LTB_S100A11,CD2_HVCN1
GRN_TNFRSF1B,GZMB_ITGA2B,BLVRA_LGALS3,FCGR2B_HLA-DMB
APOBEC3G_PRR5,CD9_HLA-DMA,LYAR_NCR3,CD247_ITGA2B
CYBA_LGALS2,PF4_PLD4,FCGR3A_HLA-DMB,APOBEC3G_TIGIT
CTSS_SPIB,CST7_TREML1,AC147651.3_TNFRSF1B,APOBEC3G_GZMH
AIF1_IFI30,CD79B_HOPX,LY6G6F_TCL1A,FCRL6_MPP1
CD247_CTSS,TPM4_TREML1,IFI30_PRF1,BLNK_GP9
GZMA_NKG7,XCL1_XCL2,FCGR2B_TYMP,FCRL6_MARCH2
GZMK_PNOC,CD247_FCRL6,C2orf88_MMD,HINT1_NRGN
ACRBP_MMD,ITGA2B_LY6G6F,CLEC10A_FCGR3A,CYBA_FCGR2B
LYAR_S1PR5,ID2_PTGS1,ALDH2_TYROBP,CTSW_LITAF
ABI3_PHACTR1,CTSW_ITGA2B,CLU_GP9,APOBEC3A_GRN
BLNK_NCR3,GP1BA_MARCH2,HLA-DMB_IFITM3,ALDH2_GRN
HLA-DOB_LYAR,ITGA2B_PKIG,LST1_PLEKHF1,IL32_XCL2
FCGR2B_PGRMC1,ADAM28_C5AR1,CLEC1B_FPR1,APOBEC3A_HLA-DRB1
HLA-DQB1_MPP1,FERMT3_PLD4,H2AFY_HLA-DMB,CTSW_SAMD3
ABI3_NCF2,HLA-DPA1_ODC1,C2orf88_KLRB1,GRN_HLA-DQA1
PDIA3_PRSS23,FCER1G_FPR1,KLRG1_PRR5,MPP1_XCL2
NRGN_SWAP70,SAT1_SRGN,HINT1_RGS18,AIF1_GSN
MPP1_PLBD1,CD72_GZMH,CLEC10A_S100A6,GYG1_HLA-DQB1
CD79A_HVCN1,MS4A1_PTGDR,CCL3_LINC00926,ALDH2_H2AFY
HLA-DRB1_TALDO1,ABI3_PLD4,CLIC3_FCGR2B,ABI3_SAMD3
CTSS_DYNLL1,CD247_S100A6,CLEC1B_FCGR3A,ABI3_PKIG
C9orf142_GZMB,CD1C_FGFBP2,HLA-DMA_PNOC,CTSW_LAT2
CLEC1B_GZMA,C9orf142_MARCH2,C5orf56_GP1BA,CTSW_SMCO4
IRF8_MS4A6A,ARHGAP24_SAMD3,S100A6_SMIM14,LDLRAP1_TUBB1
CTSS_IFI30,MARCH2_PYCARD,ASGR1_LST1,CMTM5_LDLRAP1
CLU_NPC2,ENHO_MZB1,AKR1C3_RAMP1,CD79B_SAMD3
S100A11_S100A12,CLEC1B_S100A8,CMTM5_SWAP70,CCL5_NCF2
RGS18_SMIM14,TTC38_XCL2,CEBPB_CMTM5,CCL5_ITGA2B
LITAF_RGS18,GNG11_PARVB,APOBEC3G_CTSW,AP001189.4_CA2
C5AR1_MAFB,MYL9_PRF1,CEBPB_FCER1G,GSN_PRR5
AIF1_TPM4,C9orf142_VAMP8,C5orf56_SERPINF1,FGFBP2_MS4A1
MAFB_ZAP70,S100A11_TMEM40,HVCN1_KLRC1,IGLL5_PRF1
HIST1H2AC_MS4A1,ARPC1B_MS4A1,KLRC1_NPC2,PYCARD_S100A11
PLA2G12A_SDPR,C9orf142_CA2,FOLR3_LGALS1,FCRL6_GNG11
CST3_FGL2,CD9_SAMD3,CTSS_LGALS1,CD79B_GZMB
ADAM28_CYBA,GNLY_TPM4,PRF1_TCL1A,MS4A6A_TPM4
CDA_IGSF6,C9orf142_ODC1,AIF1_ID2,CLEC10A_S100A11
APOBEC3A_HLA-DRB1,ALDH2_CD9,NCF2_S100A12,FGFBP2_GNG11
GNG11_PRF1,EAF2_SEPT5,CLDN5_NRGN,PARVB_TNFSF13B
PKIG_SRGN,GZMK_MMD,FERMT3_GRN,FGFBP2_LAT2
CST3_HLA-DRB1,MS4A1_NKG7,CST3_LINC00936,APOBEC3A_CYBA
C9orf142_CD9,FCN1_GZMH,IRF8_LGALS2,AC147651.3_C2orf88
CST3_GSTP1,HAVCR2_NPC2,BLNK_CLIC3,FCGR2B_H2AFY
LST1_NKG7,LGALS3_SNCA,PKIG_PRSS23,NKG7_PPBP
GAS2L1_PNOC,ID2_NRGN,GAS2L1_HOPX,KLRB1_MARCH2
BLNK_PTCRA,FOLR3_MS4A6A,GZMH_MS4A6A,CTSW_PTGS1
FGL2_NPC2,CST3_PHACTR1,CDA_F13A1,BLNK_FCRLA
CD37_PDIA3,CLIC3_FERMT3,FGL2_ZAP70,CD247_RP11-367G6.3
CD37_PARVB,LST1_TUBB1,AP001189.4_C1orf162,ASGR1_CD1C
HINT1_PF4,PARVB_RP11-367G6.3,CDA_GZMA,ADAM28_GNG11
FCRLA_PPBP,FCGR3A_HLA-DRB1,TCL1A_TNFRSF1B,CLIC3_F13A1
CD247_TNFRSF1B,FGFBP2_GSN,AQP3_TPM1,GZMK_KLRG1
LGALS3_LINC00936,CST7_TPM4,IL32_TPM4,NCOA4_PPBP
TNFRSF1B_TPM4,LAMTOR1_XCL2,GAS2L1_SEPT5,ACRBP_HIST1H2AC
IGLL5_KIAA0125,C2orf88_TREML1,HLA-DQB1_VAMP8,FCGR2B_PLD4
ID2_SWAP70,COTL1_HVCN1,RGS18_SAMD3,MAP3K7CL_TPM1
HLA-DMB_LYAR,GIMAP5_IFITM3,C9orf142_CLU,NCOA4_SPON2
FCRL6_GPR56,EAF2_ZAP70,CD37_CD79B,ACRBP_SNCA
CCL5_HIST1H2AC,HLA-DMA_SMIM14,C5AR1_SAMD3,FERMT3_S100A8
NKG7_PARVB,PF4_PNOC,GNLY_LGALS1,MMD_PLEKHF1
IL32_LAMTOR1,LGALS2_NRGN,F13A1_NPC2,C5AR1_MPP1
PTPRCAP_SPIB,CLDN5_IL32,HIST1H2AC_NPC2,HLA-DPA1_MS4A6A
ACRBP_PLA2G12A,C9orf142_CD72,ODC1_SPARC,ALDH2_SPARC
CDA_ID2,EFHD2_HLA-DQA1,LDLRAP1_LINC00926,GIMAP7_PLD4
GPX1_SWAP70,AIF1_AKR1C3,CTSS_PARVB,LINC00926_NCOA4
C5orf56_FCRLA,SERPINF1_TNFRSF1B,CLEC10A_SPARC,CD79A_HVCN1
RGS18_TNFRSF1B,HLA-DQA1_LY6G6F,GNG11_PNOC,GZMB_SPARC
CTSW_FCRLA,GYG1_ITGA2B,CST3_HAVCR2,C2orf88_TYROBP
S100A11_TNFSF13B,HLA-DQA1_IRF8,PKIG_ZAP70,GPR56_TTC38
MAP3K7CL_SERPINF1,CA2_IGFBP7,CLU_GNLY,NCOA4_P2RX5
HLA-DRB1_ID2,FCRL6_LST1,LGALS2_MAL,CST3_HLA-DMB
CLEC1B_PNOC,GRN_ITGA2B,ARPC1B_GPR56,ASGR1_CST3
H2AFY_LTB,CLIC3_MS4A1,GP9_HOPX,GPR56_KIAA0125
FCRLA_MYL9,CA2_LAMTOR1,GZMA_PPBP,ODC1_S100A8
AKR1C3_LINC00926,CCL4_SAMD3,HLA-DPB1_KLRG1,CA2_GAS2L1
FCN1_ZAP70,F13A1_LST1,MFSD1_TYROBP,GZMA_NCOA4
CD79B_LTB,HINT1_NKG7,H2AFY_HLA-DPA1,ALDH2_IGSF6
FCRLA_HIST1H2AC,CD19_HVCN1,TUBB1_XCL1,ITGA2B_SNCA
AP001189.4_CD9,IRF8_PLBD1,MAP3K7CL_SWAP70,GAS2L1_RGS18
MMD_PLD4,HVCN1_XCL2,FERMT3_MAL,GZMB_PLEKHF1
MYL9_P2RX5,BLVRA_LY6G6F,CLDN5_HIST1H2AC,LAMTOR1_LGALS3
ARPC5L_NKG7,SEPT5_TALDO1,GSN_PRSS23,CCL3_TNFRSF1B
MAFB_TREML1,ABI3_SMIM14,LAMTOR1_TYMP,HLA-DPA1_LGALS2
HAVCR2_IFI30,GAS2L1_SPIB,CYBA_FCGRT,HLA-DQA1_NRGN
MYL9_SNCA,PARVB_SNX29P2,CD72_TNFRSF1B,NPC2_S100A8
EAF2_ID2,CST3_ENHO,CD79B_CLEC10A,FPR1_TPM4
AP001189.4_SPARC,LINC00926_PRF1,ODC1_SMIM14,IL32_LINC00926
ABI3_FERMT3,CD37_PTPRCAP,APOBEC3G_IFI30,CLU_FERMT3
AC147651.3_KLRG1,LINC00926_PLD4,CLU_ODC1,KLRG1_NRGN
CCL3_JAKMIP1,HIST1H2AC_PTCRA,AQP3_SRGN,CMTM5_PARVB
P2RX5_PRSS23,CYBA_HLA-DMB,F13A1_GP9,CLU_HLA-DQA1
BLNK_EAF2,FCRL6_TREML1,CLEC10A_MS4A1,IL1B_NCR3
PDIA3_VAMP8,ODC1_PLD4,ARHGAP24_LDLRAP1,BLVRA_C1orf162
FCER1G_MS4A6A,MS4A1_XCL2,LGALS3_LITAF,CD1C_FCGR2B
TSC22D1_TYROBP,C9orf142_TREML1,LDLRAP1_SRGN,CCL4_CD247
CD37_LDLRAP1,CYBA_S100A11,KLRC1_VAMP8,HIST1H2AC_IL32
ARPC5L_CCL3,CD19_GIMAP5,IFI30_IFITM3,MPP1_SAMD3
SMCO4_TALDO1,LST1_PLEKHF1,FCRLA_PLD4,ARPC1B_NRGN
PRF1_S100A6,ABI3_S100A8,FCGRT_FGFBP2,CD247_SNX29P2
HLA-DMB_IFI30,HAVCR2_LTB,MS4A1_RP11-367G6.3,PRSS23_RGS18
CLEC1B_FPR1,HLA-DMA_LY6G6F,AKR1C3_HLA-DMA,LAT2_LY6G6F
CLEC10A_FCRLA,SAMD3_SPON2,KLRB1_PLBD1,MARCH2_SPON2
GNG11_PTPRCAP,CD72_GP9,PNOC_S100A6,GNLY_IL1B
IFITM3_SRGN,CTSW_FCER1A,GRN_LAMTOR1,FPR1_GYG1
APOBEC3G_PARVB,CD1C_IGFBP7,ASGR1_HLA-DPB1,LGALS2_SERPINF1
C1orf162_MAFB,FCRL6_S100A11,HLA-DPB1_LDLRAP1,F13A1_FGFBP2
HLA-DPB1_MAFB,GP1BA_HLA-DRB1,GSTP1_NCF2,FPR1_HLA-DMB
LINC00936_MFSD1,CD2_LTB,LINC00926_PTGS1,GYG1_PLD4
CCL4_GZMB,HLA-DQA1_SRGN,GNG11_KIAA0125,LAT2_SPON2
BLNK_KLRG1,MARCH2_NRGN,CD2_FCGR2B,GSN_SMIM14
CYBA_RGS18,HOPX_PF4,AIF1_VAMP8,GAS2L1_PPBP
TALDO1_TREML1,CCL3_HLA-DMB,GSTP1_SDPR,ARPC1B_IFI30
GPX1_NCOA4,GP9_TMEM40,IFITM3_S100A11,LAMTOR1_SWAP70
ID2_TPM4,EAF2_IGFBP7,EFHD2_GIMAP7,GNLY_XCL2
LDLRAP1_ODC1,CD79B_LITAF,C5orf56_FCER1A,HLA-DQA1_SAMD3
ABI3_PRR5,LGALS2_TNFSF13B,ARHGAP24_TALDO1,FCRL6_PTCRA
CCL5_LITAF,CCL4_FCER1A,SAMD3_TCL1A,GSTP1_LAMTOR1
NCF2_SMCO4,ASGR1_CD1C,HIST1H2AC_TREML1,CD2_FCRL6
